Model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Notes
OECD Env-Growth,SSP5,SEN,GDP|PPP,billion US$2005/yr,21.61,25.902,33.764,47.296,69.433,103.868,152.107,216.178,297.812,398.463,518.122,656.235,809.587,975.527,1156.354,1351.616,1559.494,1777.97,2003.332,
IIASA GDP,SSP1,SGP,GDP|PPP,billion US$2005/yr,220.375055482053,292.649116931744,333.975528435284,362.302996505999,385.141653854807,411.620249504851,441.985874228722,474.38747806846,505.957886740099,534.996357797909,560.35790987782,580.691197169346,595.680099791672,604.225892109387,606.937468595436,603.529815977696,593.235625794999,576.823405669733,555.445140018163,
IIASA GDP,SSP2,SGP,GDP|PPP,billion US$2005/yr,220.375055482053,292.377320846384,332.972164600654,360.294185367697,382.665149604886,408.950329434659,439.374529860893,472.02638678316,503.609722817483,532.459066381616,558.719164853215,582.211573951177,602.795050195335,619.906776674658,633.421534838692,642.773764874108,648.0503213473,650.283194705995,650.161801583314,
IIASA GDP,SSP3,SGP,GDP|PPP,billion US$2005/yr,220.375055482053,281.340651023705,302.797256258557,308.944186914748,313.805518276768,324.511490377206,340.145115436882,358.356890065446,376.317157389808,393.181186933636,409.463605021481,425.976242909305,442.821728291906,459.561804678644,475.698494269122,491.029616725372,505.934679730291,521.1739035574,537.095594539651,
IIASA GDP,SSP4,SGP,GDP|PPP,billion US$2005/yr,220.375055482053,291.190330505155,328.392054662533,349.416664988485,362.725364421267,377.742254173988,394.743271220232,411.954524793202,426.929771318205,439.027953855002,448.595995744556,455.680764769704,460.473650056329,462.556410571525,461.940099426056,458.299954171943,451.658553715399,442.43079756356,430.771258340217,
IIASA GDP,SSP5,SGP,GDP|PPP,billion US$2005/yr,220.375055482053,294.7509765714,340.817385740166,376.802547071171,409.506599542681,448.552899666262,494.081153366096,543.957669747015,594.910772755628,644.946112523988,692.366519308368,734.239602830277,768.937577502389,794.549883505795,811.792059563491,820.567901527233,819.673800638791,809.256566244957,790.335002425838,
OECD Env-Growth,SSP1,SGP,GDP|PPP,billion US$2005/yr,264.851,321.858,383.146,437.545,483.045,517.975,546.53,566.644,577.117,583.244,586.039,583.886,578.118,567.147,553.062,534.846,513.352,489.49,463.403,
OECD Env-Growth,SSP2,SGP,GDP|PPP,billion US$2005/yr,264.851,322.159,383.624,437.801,482.868,518.602,549.103,574.046,593.143,610.322,625.022,634.877,642.065,645.719,646.645,643.797,637.482,627.918,615.978,
OECD Env-Growth,SSP3,SGP,GDP|PPP,billion US$2005/yr,264.851,318.929,376.162,419.856,448.454,464.173,474.666,480.377,482.097,484.167,485.531,485.233,486.099,487.42,488.271,486.235,481.48,474.255,466.093,
OECD Env-Growth,SSP4,SGP,GDP|PPP,billion US$2005/yr,264.851,321.559,380.905,431.099,471.085,498.315,519.092,533.827,543.116,551.99,560.245,564.393,565.763,563.272,558.114,548.944,537.221,523.451,507.221,
OECD Env-Growth,SSP5,SGP,GDP|PPP,billion US$2005/yr,264.851,325.386,390.953,455.392,516.057,570.744,622.6,669.228,708.234,744.833,780.643,811.835,837.121,853.743,864.415,868.257,866.283,859.517,846.81,
IIASA GDP,SSP1,SLB,GDP|PPP,billion US$2005/yr,0.974026706153397,1.6195249210179,2.47263410630683,3.58170800627083,4.76292014930894,6.01374691457097,7.32590480296179,8.76393249370097,10.3933974076522,12.1924006995309,14.077178812076,16.2024715573674,18.4940741845957,20.7824910583766,22.8488545969118,24.6073577533158,26.0852491874506,27.5245103377585,29.0874262615471,
IIASA GDP,SSP2,SLB,GDP|PPP,billion US$2005/yr,0.974026706153397,1.5905643287721,2.33671911799476,3.23322196323811,4.13138100946295,5.05522248159394,6.0183443035265,7.09156635985456,8.330082273186,9.74944620269551,11.3313963440504,13.0688570695315,14.9499920977136,16.9502142310287,19.0918151573572,21.7605081682579,24.8826422767356,28.2266753469699,31.4542364047201,
IIASA GDP,SSP3,SLB,GDP|PPP,billion US$2005/yr,0.974026706153397,1.58094500284438,2.34590285473838,3.28747133959307,4.21513325178747,5.08485252660147,5.8825342230526,6.67314258111978,7.49411228911675,8.35610358725119,9.25164799463675,10.1799185078211,11.1350483884684,12.1110108648711,13.1279916936832,14.18981544397,15.310233439545,16.4939004979011,17.7684602927834,
IIASA GDP,SSP4,SLB,GDP|PPP,billion US$2005/yr,0.974026706153397,1.5769955649372,2.27816644310759,3.07597365063966,3.81891388449339,4.53005387173469,5.22664573967689,5.97604939400623,6.81729505827129,7.7642586977756,8.81336831835097,9.95898368063575,11.1887452800325,12.4911758280897,13.8853760564186,15.3769943865138,16.9842375903791,18.7165477102835,20.6090032765483,
IIASA GDP,SSP5,SLB,GDP|PPP,billion US$2005/yr,0.974026706153397,1.6215088875938,2.4966663594998,3.6829374205734,5.03129175075347,6.56005122212531,8.26875078131988,10.2317630790823,12.5291898116026,15.1420112758713,17.9699330551514,21.2116601392368,24.7689304296966,28.3999148169494,32.1424058713779,36.2268788909158,40.8124783864993,45.8585259212106,51.2483585727498,
OECD Env-Growth,SSP1,SLB,GDP|PPP,billion US$2005/yr,1.308,1.688,2.15,2.941,4.088,5.664,7.681,10.166,13.115,16.496,20.235,24.21,28.235,32.19,36.17,40.069,43.792,47.252,50.35,
OECD Env-Growth,SSP2,SLB,GDP|PPP,billion US$2005/yr,1.308,1.708,2.162,2.846,3.708,4.753,6.035,7.6,9.504,11.783,14.459,17.541,21.019,24.903,29.247,34.048,39.258,44.812,50.644,
OECD Env-Growth,SSP3,SLB,GDP|PPP,billion US$2005/yr,1.308,1.719,2.165,2.764,3.437,4.158,4.97,5.894,6.94,8.107,9.397,10.815,12.354,14.026,15.85,17.805,19.898,22.128,24.524,
OECD Env-Growth,SSP4,SLB,GDP|PPP,billion US$2005/yr,1.308,1.719,2.15,2.699,3.311,3.925,4.591,5.329,6.146,7.04,8.009,9.053,10.169,11.364,12.654,14.027,15.489,17.047,18.733,
OECD Env-Growth,SSP5,SLB,GDP|PPP,billion US$2005/yr,1.308,1.688,2.156,3.024,4.405,6.44,9.135,12.552,16.725,21.654,27.285,33.499,40.07,46.849,53.998,61.383,68.875,76.339,83.601,
IIASA GDP,SSP1,SLE,GDP|PPP,billion US$2005/yr,4.47224342616435,7.64382923334444,10.5247813219278,14.1303086037313,18.4752308999664,23.839556489686,30.0659760848854,37.6896707259727,47.4033839360882,60.0413072462191,75.8766827734781,94.6877423856656,115.822602773574,138.277180017286,161.037460620732,183.186510351372,204.074599600234,223.260513715929,240.520058516628,
IIASA GDP,SSP2,SLE,GDP|PPP,billion US$2005/yr,4.47224342616435,7.37489864569811,9.5959775897672,12.0413806712742,14.7357357888129,17.7891916215665,21.4308942039587,25.8486515440411,31.2345940051352,37.7083501397173,45.4255799234811,54.4413551501776,64.7800333237249,76.4876583958752,90.1658555495187,106.13722062667,124.504230585201,144.985416274588,167.217764958525,
IIASA GDP,SSP3,SLE,GDP|PPP,billion US$2005/yr,4.47224342616435,7.21803148406303,8.96791717151244,10.5183385215574,11.8884978666347,13.1080973800997,14.2644497803249,15.4157126635218,16.6075789654505,17.8575130443923,19.1760070375332,20.5380050329866,21.9279417488937,23.3120653311688,24.706679883202,26.1136548529699,27.5509982184182,29.0305265268488,30.5587029319143,
IIASA GDP,SSP4,SLE,GDP|PPP,billion US$2005/yr,4.47224342616435,7.2125503412144,9.02823091030092,10.7846864169209,12.5615456728889,14.3853154695057,16.3556579212362,18.5401403363987,21.0193700643858,23.8463972381627,27.0788174395405,30.6993196631347,34.6911971615992,38.9985716023974,43.6529937375148,48.6666611396056,54.0892331104668,59.9647040123189,66.3284972939038,
IIASA GDP,SSP5,SLE,GDP|PPP,billion US$2005/yr,4.47224342616435,7.66447547804995,10.7146629012179,14.8494488378567,20.3218510398817,27.6497766579747,36.8307806084024,48.7244552899425,64.5392289731059,85.8560303072991,113.597782738744,147.837279380009,187.700836827003,231.416683024232,276.961187129265,322.417340295486,366.331126516715,411.912354265322,463.070612808059,
OECD Env-Growth,SSP1,SLE,GDP|PPP,billion US$2005/yr,4.352,7.138,9.21,12.854,18.897,28.326,41.953,60.731,85.432,116.666,154.657,198.543,246.912,298.296,352.686,408.621,464.701,519.716,571.939,
OECD Env-Growth,SSP2,SLE,GDP|PPP,billion US$2005/yr,4.352,7.215,9.313,12.477,16.928,22.855,30.844,41.441,55.275,73.085,95.652,123.423,156.742,195.874,241.353,293.193,351.408,415.848,486.05,
OECD Env-Growth,SSP3,SLE,GDP|PPP,billion US$2005/yr,4.352,7.236,9.301,11.974,15.142,18.597,22.619,27.304,32.722,38.946,46.004,53.856,62.534,72.007,82.313,93.372,105.177,117.767,131.16,
OECD Env-Growth,SSP4,SLE,GDP|PPP,billion US$2005/yr,4.352,7.25,9.333,11.951,14.922,17.861,21.072,24.603,28.467,32.681,37.224,42.024,47.082,52.362,57.888,63.604,69.526,75.714,82.23,
OECD Env-Growth,SSP5,SLE,GDP|PPP,billion US$2005/yr,4.352,7.151,9.293,13.401,20.917,33.596,52.758,80.109,117.173,165.315,225.485,297.106,378.75,468.73,567.385,672.996,783.683,897.746,1012.33,
IIASA GDP,SSP1,SLV,GDP|PPP,billion US$2005/yr,38.2440332823723,42.8305389377659,46.958336526942,52.2629648772088,58.8360972388099,66.3858069550895,75.8919689622105,86.9723629404274,98.5308361587591,108.882376737757,117.041541029704,123.062851927213,127.485016771901,130.734046364893,133.366533039159,136.343112006348,139.960164306526,143.911698925949,147.573254208904,
IIASA GDP,SSP2,SLV,GDP|PPP,billion US$2005/yr,38.2440332823723,42.5702323972862,45.6556289370152,49.4134647936846,54.3141865623753,60.4644379274629,67.5861691357318,75.2770741505009,84.5130615467859,94.7903440193804,105.235539460685,115.092490800152,124.31337295894,132.897881863641,140.793656454223,148.013690540874,154.630601818081,161.59928139864,169.713844219432,
IIASA GDP,SSP3,SLV,GDP|PPP,billion US$2005/yr,38.2440332823723,42.5754434456352,45.3762340564057,48.8243498526166,53.4541845309339,59.4400235055004,66.2869334421105,73.3766558407083,80.201407428403,86.703580808266,92.8199956599222,98.9280457245559,105.8252650409,113.67500192082,122.189411560139,131.010174598827,140.281467644304,150.327088745135,161.530405717684,
IIASA GDP,SSP4,SLV,GDP|PPP,billion US$2005/yr,38.2440332823723,41.8923459624295,43.1702458684855,44.0176721426194,45.0955902177482,46.7506686185741,48.8456941487698,51.0733230034207,53.1195327230655,54.8321511638699,55.9949457933496,56.7906914308611,57.6781199115382,58.7736631084958,59.957814877416,61.0197676533218,61.9511845160467,62.8275223723606,63.6231835612734,
IIASA GDP,SSP5,SLV,GDP|PPP,billion US$2005/yr,38.2440332823723,42.6176908922542,46.2608586010086,50.6298130440115,55.9149416542868,61.9079206608865,70.0648999284333,79.7483594603163,89.4659009889889,97.16062112734,101.734142738423,103.622764738623,104.821280866213,106.827787678671,110.18897979587,114.710699043244,120.000731713826,125.768437670667,131.814418395405,
OECD Env-Growth,SSP1,SLV,GDP|PPP,billion US$2005/yr,37.019,39.932,45.372,52.418,61.881,73.77,87.514,102.403,117.618,132.479,146.211,159.377,172.33,184.458,195.866,206.446,216.061,224.643,231.928,
OECD Env-Growth,SSP2,SLV,GDP|PPP,billion US$2005/yr,37.019,40.141,45.643,51.785,58.669,66.269,75.07,84.889,95.472,106.592,118.025,130.517,144.455,159.482,175.472,192.445,210.529,229.913,250.601,
OECD Env-Growth,SSP3,SLV,GDP|PPP,billion US$2005/yr,37.019,40.757,47.412,54.392,61.061,67.489,74.515,82.054,89.977,98.124,106.517,115.799,126.469,138.234,150.83,164.164,178.508,194.131,211.306,
OECD Env-Growth,SSP4,SLV,GDP|PPP,billion US$2005/yr,37.019,39.991,44.998,49.513,53.621,56.465,58.87,60.716,61.974,62.632,62.7,62.602,62.552,62.372,62.055,61.631,61.222,60.899,60.64,
OECD Env-Growth,SSP5,SLV,GDP|PPP,billion US$2005/yr,37.019,39.591,44.143,50.54,60.069,72.442,86.015,99.748,112.677,124.149,133.389,141.596,149.187,156.124,163.515,171.04,178.947,187.699,197.481,
IIASA GDP,SSP1,SOM,GDP|PPP,billion US$2005/yr,4.43053821586932,5.42122701027392,7.60462044036833,10.8701945115746,15.0580662170565,20.1229636650662,26.4423735057105,34.0751833460971,43.4821176932489,54.6712246300752,67.6002207391568,82.596203103096,100.170004547986,120.386571492604,142.769187862875,166.581695021745,191.056733404666,215.541643919834,239.645825427257,
IIASA GDP,SSP2,SOM,GDP|PPP,billion US$2005/yr,4.43053821586932,5.26533491904759,7.07540888859452,9.63325777178787,12.7639722710748,16.332778418008,20.5526704662173,25.4196490581741,31.2300108639632,38.1043703535561,46.1475129103501,55.5180862457059,66.5608059241424,79.6251099570579,95.0206612513045,113.08422012026,133.948271316188,159.866738845516,191.322273185991,
IIASA GDP,SSP3,SOM,GDP|PPP,billion US$2005/yr,4.43053821586932,5.20016749185689,6.83826716893482,8.98443876922895,11.4987374489874,14.0461302666594,16.5863100019832,18.9032974639967,21.1611799446783,23.3966680493987,25.7437282342335,28.2595931817415,31.0377339745246,34.0686213304199,37.2999179401949,40.6916744020649,44.2187530045592,47.9193936256556,51.8182345300677,
IIASA GDP,SSP4,SOM,GDP|PPP,billion US$2005/yr,4.43053821586932,5.16636674368127,6.73516535649661,8.78428967343484,11.2471113716976,13.9033151054843,16.8490176692831,19.9463872241629,23.4293369516672,27.3596501454605,31.8900722197185,37.1123273501137,43.2198726363035,50.3238813895911,58.4791202973205,67.7564548410727,78.230598618249,90.0710352485047,103.433951939872,
IIASA GDP,SSP5,SOM,GDP|PPP,billion US$2005/yr,4.43053821586932,5.40159856856264,7.55672384238681,10.8181664607092,15.1247450383433,20.5596953725379,27.6421726388747,36.5364647228956,47.8038870553298,61.3242693169542,76.7842486492654,94.919877286763,116.462577554655,141.534378039484,169.444753275833,199.44552200686,230.954723469253,263.647247743246,300.834400669183,
OECD Env-Growth,SSP1,SOM,GDP|PPP,billion US$2005/yr,0.315,0.382,0.539,0.852,1.451,2.534,4.338,7.178,11.428,17.418,25.373,35.367,47.25,60.773,75.842,92.227,109.402,126.808,143.806,
OECD Env-Growth,SSP2,SOM,GDP|PPP,billion US$2005/yr,0.315,0.361,0.487,0.697,1.006,1.431,2.056,2.97,4.296,6.171,8.74,12.199,16.751,22.63,30.08,39.31,50.446,63.597,78.844,
OECD Env-Growth,SSP3,SOM,GDP|PPP,billion US$2005/yr,0.315,0.349,0.455,0.614,0.81,1.022,1.291,1.641,2.093,2.665,3.377,4.253,5.323,6.617,8.164,9.986,12.098,14.526,17.29,
OECD Env-Growth,SSP4,SOM,GDP|PPP,billion US$2005/yr,0.315,0.346,0.442,0.576,0.721,0.838,0.966,1.109,1.271,1.448,1.638,1.844,2.067,2.309,2.57,2.851,3.152,3.479,3.837,
OECD Env-Growth,SSP5,SOM,GDP|PPP,billion US$2005/yr,0.315,0.381,0.541,0.901,1.68,3.221,5.828,9.873,15.736,23.666,33.709,45.895,59.922,75.504,92.927,112.271,133.38,155.994,179.603,
IIASA GDP,SSP1,SRB,GDP|PPP,billion US$2005/yr,62.9557972445312,104.907709493523,138.946060967577,179.98057326213,218.795144193678,250.56374118897,274.774358091967,292.873262931098,307.521608893104,322.024288972014,337.718400193154,353.943877089501,369.62983195142,383.757495901229,395.643986410124,404.923071948787,410.806552137188,412.866805744812,411.08180832049,
IIASA GDP,SSP2,SRB,GDP|PPP,billion US$2005/yr,62.9557972445312,105.286084733885,138.843272415797,177.778300258268,213.548991749913,243.085447879006,266.869231654483,286.560151309447,303.78208254586,320.875960453799,338.996674126237,357.610971802171,375.581419536952,392.261453580613,407.570153558225,421.724110404113,434.920246745724,447.174756563409,458.352968789217,
IIASA GDP,SSP3,SRB,GDP|PPP,billion US$2005/yr,62.9557972445312,105.333398966216,138.092800037607,174.472403165512,205.971951608708,230.450933711392,249.018629342866,263.766035669933,276.896493743673,290.271172832504,304.662221337427,320.25773638067,336.99002729303,355.235572503239,375.436753634609,397.898951324955,422.453569383168,448.693109356556,476.226157487953,
IIASA GDP,SSP4,SRB,GDP|PPP,billion US$2005/yr,62.9557972445312,104.820315534663,136.17633230026,169.820245516751,197.029210194526,216.122475220362,228.745603016131,236.952696831564,242.277361462411,246.470977502001,250.248806400999,253.379294221299,255.281868518151,255.99209705527,255.711229405197,254.682152365074,252.959861230855,250.38201528963,246.720977049001,
IIASA GDP,SSP5,SRB,GDP|PPP,billion US$2005/yr,62.9557972445312,105.049041755954,140.253453479408,184.877045574263,230.652259563236,272.425437893108,308.867193362381,341.840556815277,374.752785414912,410.545193744471,450.100189516087,491.751828868186,533.633506778988,573.786560504061,610.691692184738,643.273231644319,669.803038049288,689.010163108955,700.416756953938,
OECD Env-Growth,SSP1,SRB,GDP|PPP,billion US$2005/yr,69.977,75.523,85.304,98.792,115.046,133.016,151.633,169.736,186.969,203.924,220.541,235.333,246.761,255.185,261.817,266.316,268.756,269.036,266.991,
OECD Env-Growth,SSP2,SRB,GDP|PPP,billion US$2005/yr,69.977,75.597,85.208,97.278,109.763,121.685,133.625,145.604,158.024,171.63,186.523,201.467,215.505,228.818,241.776,253.989,265.396,275.949,285.754,
OECD Env-Growth,SSP3,SRB,GDP|PPP,billion US$2005/yr,69.977,75.67,84.747,94.445,102.81,108.937,114.096,118.698,123.484,129.227,136.097,143.438,150.885,158.828,167.313,175.924,184.671,193.57,202.822,
OECD Env-Growth,SSP4,SRB,GDP|PPP,billion US$2005/yr,69.977,75.445,84.243,94.773,105.93,116.592,127.177,137.564,148.188,159.799,172.42,184.53,194.99,203.955,211.904,218.376,223.617,227.617,230.118,
OECD Env-Growth,SSP5,SRB,GDP|PPP,billion US$2005/yr,69.977,75.549,85.679,101.555,123.022,148.991,177.38,206.922,236.933,268.041,300.277,331.213,358.364,381.646,402.23,420.077,435.259,447.611,456.572,
IIASA GDP,SSP1,STP,GDP|PPP,billion US$2005/yr,0.28920888075886,0.379190884576321,0.46221183773265,0.531667411421576,0.598567688315828,0.674904796593645,0.768490908250056,0.879077053152223,1.00986743168195,1.16794922053036,1.35117319416397,1.55743679585882,1.78272645772496,2.02435039935496,2.28301202355146,2.55149320904247,2.87706180874077,3.22775737542913,3.55923900116984,
IIASA GDP,SSP2,STP,GDP|PPP,billion US$2005/yr,0.28920888075886,0.372496677553662,0.442346447494239,0.493060854178198,0.538368437191583,0.587292554782372,0.645993508929739,0.714846359272148,0.795932229163768,0.8939621371384,1.00832700936839,1.14146028307052,1.29627147291089,1.47854336909849,1.69318177083046,1.94506720249413,2.23491285630113,2.56102158319506,2.92319763471285,
IIASA GDP,SSP3,STP,GDP|PPP,billion US$2005/yr,0.28920888075886,0.372545795827017,0.443771638264893,0.497823703820639,0.544542409703554,0.588406084597034,0.633605248109815,0.680041589645001,0.72911192566331,0.784038912596218,0.843950783941386,0.90752506345886,0.974323868556871,1.04522611655046,1.12094954349532,1.20118201148174,1.28593261390824,1.37596878121477,1.4727281276765,
IIASA GDP,SSP4,STP,GDP|PPP,billion US$2005/yr,0.28920888075886,0.369373285752414,0.433039044195491,0.474573666155826,0.50870633374028,0.543037138769154,0.58422311261968,0.632675078847389,0.690476522376533,0.761345273051313,0.844280011059947,0.938670091031605,1.04497831318116,1.16558225428072,1.30235233827063,1.45657796674501,1.62956129044116,1.82299580127863,2.03933403473842,
