Model,Scenario,Region,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Notes
IIASA GDP,SSP3,R32OAS-L,Population,million,281.820474999993,304.406302889046,329.89081668309,356.390317968164,382.561252670393,407.090420774974,430.461635536995,453.164660318164,475.132843576557,495.642173521997,514.404403330497,531.754843726459,548.249274097908,564.091616169924,579.544558743503,594.756212739731,609.864419351849,624.961888658337,639.995094828875,
IIASA GDP,SSP4,R32OAS-L,Population,million,281.820474999993,302.389063248358,324.501829853575,345.901760023324,365.732829715719,383.568918012089,399.644868653909,414.151894919448,427.176519442422,438.30155242092,447.497816481358,455.142936060295,461.460009036537,466.712860027897,471.121105072401,474.873478376613,478.151098098728,481.100351608903,483.760432325617,
IIASA GDP,SSP5,R32OAS-L,Population,million,281.820474999993,299.625201875542,316.337427533387,330.189341229197,340.977214648297,349.362539869674,355.098287161146,358.107128552095,358.417842529071,356.473105721076,352.458733951016,346.887746640577,339.860209750892,331.453269757546,321.780852567464,311.013757206697,299.333772411123,286.999054257071,274.177892171008,
IIASA-WiC POP,SSP1,R32OAS-L,Population,million,354.240779999993,374.045937131657,392.450209833347,407.968790318639,419.843438529473,428.865248883036,434.796278047297,437.536357388116,437.172855727898,434.18869809286,428.827654104058,421.570922985371,412.573587176916,401.91417161522,389.702368179273,376.133408096065,361.43767894828,345.94661974674,329.832884025428,
IIASA-WiC POP,SSP2,R32OAS-L,Population,million,354.240779999993,376.565448022351,399.153927094161,420.079423324685,438.463806616894,454.141490170182,467.196273421416,477.450707787436,484.877561481196,489.653249510861,491.836718296569,491.782594458342,489.918100730369,486.340324226593,481.275021301858,474.969359893734,467.691425277727,459.787756476893,451.452593005471,
IIASA-WiC POP,SSP3,R32OAS-L,Population,million,354.240779999993,378.882681920407,406.41880550527,434.866362766381,462.570683700629,487.875186145236,511.512717271149,534.088703649864,555.850953657442,576.004799018173,594.379629472108,611.232154224489,627.2952030199,642.816873934745,658.1794517364,673.626921750313,689.140005620446,704.877685582322,720.732702227588,
IIASA-WiC POP,SSP4,R32OAS-L,Population,million,354.240779999993,376.272755557593,399.418155822164,421.183490313022,440.709688510075,457.565128771887,472.144761803921,484.591229082764,495.155533007083,503.491646542333,509.666524702999,514.18506831972,517.361094276665,519.503547445985,520.84744109743,521.642396559733,522.094971079216,522.390748253595,522.580382868977,
IIASA-WiC POP,SSP5,R32OAS-L,Population,million,354.240779999993,373.404009667924,390.805854064022,404.714211235427,414.862665048319,422.121010278858,426.281278985194,427.278296544968,425.230413435664,420.647042105034,413.795329577002,405.322451333335,395.39435686018,384.095481841856,371.532147839522,357.887179608302,343.372306770511,328.29266641218,312.798083236441,
NCAR,SSP1,R32OAS-L,Population,million,354.240779999993,374.045937131657,392.450209833347,407.968790318639,419.843438529473,428.865248883036,434.796278047297,437.536357388116,437.172855727898,434.18869809286,428.827654104058,421.570922985371,412.573587176916,401.91417161522,389.702368179273,376.133408096065,361.43767894828,345.94661974674,329.832884025428,
NCAR,SSP2,R32OAS-L,Population,million,354.240779999993,376.565448022351,399.153927094161,420.079423324685,438.463806616894,454.141490170182,467.196273421416,477.450707787436,484.877561481196,489.653249510861,491.836718296569,491.782594458342,489.918100730369,486.340324226593,481.275021301858,474.969359893734,467.691425277727,459.787756476893,451.452593005471,
NCAR,SSP3,R32OAS-L,Population,million,354.240779999993,378.882681920407,406.41880550527,434.866362766381,462.570683700629,487.875186145236,511.512717271149,534.088703649864,555.850953657442,576.004799018173,594.379629472108,611.232154224489,627.2952030199,642.816873934745,658.1794517364,673.626921750313,689.140005620446,704.877685582322,720.732702227588,
NCAR,SSP4,R32OAS-L,Population,million,354.240779999993,376.272755557593,399.418155822164,421.183490313022,440.709688510075,457.565128771887,472.144761803921,484.591229082764,495.155533007083,503.491646542333,509.666524702999,514.18506831972,517.361094276665,519.503547445985,520.84744109743,521.642396559733,522.094971079216,522.390748253595,522.580382868977,
NCAR,SSP5,R32OAS-L,Population,million,354.240779999993,373.404009667924,390.805854064022,404.714211235427,414.862665048319,422.121010278858,426.281278985194,427.278296544968,425.230413435664,420.647042105034,413.795329577002,405.322451333335,395.39435686018,384.095481841856,371.532147839522,357.887179608302,343.372306770511,328.29266641218,312.798083236441,
OECD Env-Growth,SSP1,R32OAS-L,Population,million,329.783,349.118,367.176,382.511,394.414,403.628,409.895,413.108,413.348,411.096,406.562,400.194,392.115,382.394,371.148,358.592,344.94,330.503,315.489,
OECD Env-Growth,SSP2,R32OAS-L,Population,million,329.783,351.544,373.645,394.206,412.446,428.182,441.419,451.968,459.801,465.098,467.895,468.521,467.363,464.522,460.228,454.737,448.296,441.22,433.68,
OECD Env-Growth,SSP3,R32OAS-L,Population,million,329.783,353.847,380.813,408.745,436.097,461.288,484.964,507.664,529.572,549.902,568.505,585.628,601.979,617.761,633.332,648.952,664.609,680.461,696.377,
OECD Env-Growth,SSP4,R32OAS-L,Population,million,329.783,351.376,374.213,395.84,415.468,432.613,447.654,460.722,472.052,481.27,488.414,493.956,498.188,501.42,503.881,505.813,507.394,508.779,510.002,
OECD Env-Growth,SSP5,R32OAS-L,Population,million,329.783,348.478,365.536,379.265,389.442,396.893,401.392,402.859,401.417,397.561,391.533,383.947,374.936,364.574,352.978,340.345,326.873,312.849,298.455,
PIK GDP-32,SSP1,R32OAS-L,Population,million,354.240779999993,374.045937131656,392.450209833346,407.96879031864,419.843438529473,428.865248883037,434.796278047298,437.536357388116,437.172855727899,434.18869809286,428.827654104058,421.57092298537,412.573587176916,401.91417161522,389.702368179274,376.133408096064,361.437678948281,345.94661974674,329.832884025428,
PIK GDP-32,SSP2,R32OAS-L,Population,million,354.240779999993,376.565448022351,399.153927094161,420.079423324685,438.463806616893,454.141490170182,467.196273421415,477.450707787436,484.877561481196,489.653249510861,491.83671829657,491.782594458342,489.918100730369,486.340324226593,481.275021301858,474.969359893734,467.691425277727,459.787756476893,451.45259300547,
PIK GDP-32,SSP3,R32OAS-L,Population,million,354.240779999993,378.882681920407,406.41880550527,434.866362766381,462.570683700629,487.875186145236,511.512717271149,534.088703649864,555.850953657442,576.004799018173,594.379629472107,611.232154224489,627.2952030199,642.816873934745,658.1794517364,673.626921750313,689.140005620445,704.877685582322,720.732702227588,
PIK GDP-32,SSP4,R32OAS-L,Population,million,354.240779999993,376.272755557593,399.418155822165,421.183490313022,440.709688510076,457.565128771887,472.144761803921,484.591229082763,495.155533007083,503.491646542334,509.666524702999,514.185068319721,517.361094276665,519.503547445984,520.84744109743,521.642396559733,522.094971079216,522.390748253595,522.580382868977,
PIK GDP-32,SSP5,R32OAS-L,Population,million,354.240779999993,373.404009667923,390.805854064022,404.714211235426,414.862665048319,422.121010278858,426.281278985195,427.278296544969,425.230413435664,420.647042105034,413.795329577001,405.322451333336,395.39435686018,384.095481841856,371.532147839523,357.887179608301,343.372306770511,328.29266641218,312.798083236442,
IIASA GDP,SSP1,R32OAS-M,Population,million,124.910362999732,130.194584103446,134.345666366455,137.57051031241,139.847106103362,141.387939202658,142.013876754996,141.624632741064,140.281216324624,138.215866397907,135.576600723058,132.382264025117,128.691678318915,124.513585539705,119.905674891212,114.946647482895,109.546625943213,103.780035876455,97.7834594351521,
IIASA GDP,SSP2,R32OAS-M,Population,million,124.910362999732,130.633814032874,135.646110495534,139.96919495122,143.638467786258,146.514770726086,148.468749629472,149.528676704516,149.85743983526,149.611830479013,148.906575410148,147.64604784314,145.913611977565,143.732136484125,141.175868750135,138.31227639763,135.202550210213,131.937361058941,128.546002781774,
IIASA GDP,SSP3,R32OAS-M,Population,million,124.910362999732,130.824952403531,136.340991672327,141.523216136638,146.318333114764,150.332954656705,153.606969645123,156.348346551481,158.828614156727,161.265899793466,163.705240910927,165.993637112488,168.264341731937,170.626374967768,173.151545418394,175.912336164203,178.858696774366,181.891051880131,185.013019263899,
IIASA GDP,SSP4,R32OAS-M,Population,million,124.910362999732,130.153636435668,134.282144334599,137.448285969503,139.569324646859,140.809263251412,141.016965758165,140.141090009377,138.304801060282,135.751783113733,132.637920156747,128.927430244382,124.709598937033,120.029500983066,115.014323644316,109.771703650129,104.405435511107,98.9929743235674,93.597670929257,
IIASA GDP,SSP5,R32OAS-M,Population,million,124.910362999732,130.32327402603,134.669380918853,138.201031082398,140.798235828058,142.675713592293,143.657694691316,143.628322203789,142.62452079545,140.85514198947,138.457969977922,135.417741358765,131.807214874666,127.642589281578,122.986721646877,117.924806897339,112.378468759152,106.436069151263,100.245453926415,
IIASA-WiC POP,SSP1,R32OAS-M,Population,million,125.611892999988,130.938994778067,135.129527528171,138.38874267628,140.693535917756,142.25805278677,142.902928769525,142.527480867761,141.192284374075,139.130156496339,136.489493919305,133.289007755003,129.588104042878,125.395862292918,120.770101759607,115.788891780566,110.36148814405,104.562733893601,98.5300445791734,
IIASA-WiC POP,SSP2,R32OAS-M,Population,million,125.611892999988,131.380950816047,136.437897325867,140.803214686855,144.510518228877,147.420456801004,149.404424439234,150.490743317118,150.842304759624,150.615807032095,149.926209403258,148.677260053661,146.952592771425,144.775271667467,142.219745229955,139.353583403137,136.238398199331,132.9653870436,129.564378080321,
IIASA-WiC POP,SSP3,R32OAS-M,Population,million,125.611892999988,131.573084749735,137.136661136814,142.365149808151,147.204634414427,151.259804469869,154.572157517014,157.351374962576,159.869944011239,162.34517095945,164.822090908959,167.147491658796,169.455222657899,171.854798137887,174.418188882622,177.217953081729,180.204229097929,183.277498493176,186.441294344152,
IIASA-WiC POP,SSP4,R32OAS-M,Population,million,125.611892999988,130.897841739828,135.06600830683,138.266953133905,140.416111083214,141.678968112862,141.904182844786,141.040281584945,139.210305284687,136.658673138965,133.541542226912,129.822822711247,125.592144361362,120.89492528321,115.858635189338,110.591399174457,105.197745932805,99.7558774053009,94.329852846521,
IIASA-WiC POP,SSP5,R32OAS-M,Population,million,125.611892999988,131.06879069894,135.456692173153,139.026301152967,141.655374119676,143.560251317699,144.564921762653,144.553094409743,143.561108258646,141.798221909666,139.40246681822,136.358116574055,132.738595463356,128.560518868314,123.886924522672,118.802393679501,113.227706942531,107.25174256061,101.02328051642,
NCAR,SSP1,R32OAS-M,Population,million,125.611892999988,130.938994778067,135.129527528171,138.38874267628,140.693535917756,142.25805278677,142.902928769525,142.527480867761,141.192284374075,139.130156496339,136.489493919305,133.289007755003,129.588104042878,125.395862292918,120.770101759607,115.788891780566,110.36148814405,104.562733893601,98.5300445791734,
NCAR,SSP2,R32OAS-M,Population,million,125.611892999988,131.380950816047,136.437897325867,140.803214686855,144.510518228877,147.420456801004,149.404424439234,150.490743317118,150.842304759624,150.615807032095,149.926209403258,148.677260053661,146.952592771425,144.775271667467,142.219745229955,139.353583403137,136.238398199331,132.9653870436,129.564378080321,
NCAR,SSP3,R32OAS-M,Population,million,125.611892999988,131.573084749735,137.136661136814,142.365149808151,147.204634414427,151.259804469869,154.572157517014,157.351374962576,159.869944011239,162.34517095945,164.822090908959,167.147491658796,169.455222657899,171.854798137887,174.418188882622,177.217953081729,180.204229097929,183.277498493176,186.441294344152,
NCAR,SSP4,R32OAS-M,Population,million,125.611892999988,130.897841739828,135.06600830683,138.266953133905,140.416111083214,141.678968112862,141.904182844786,141.040281584945,139.210305284687,136.658673138965,133.541542226912,129.822822711247,125.592144361362,120.89492528321,115.858635189338,110.591399174457,105.197745932805,99.7558774053009,94.329852846521,
NCAR,SSP5,R32OAS-M,Population,million,125.611892999988,131.06879069894,135.456692173153,139.026301152967,141.655374119676,143.560251317699,144.564921762653,144.553094409743,143.561108258646,141.798221909666,139.40246681822,136.358116574055,132.738595463356,128.560518868314,123.886924522672,118.802393679501,113.227706942531,107.25174256061,101.02328051642,
OECD Env-Growth,SSP1,R32OAS-M,Population,million,125.432,130.749,134.931,138.182,140.48,142.041,142.682,142.306,140.971,138.91,136.272,133.074,129.378,125.188,120.568,115.595,110.174,104.383,98.362,
OECD Env-Growth,SSP2,R32OAS-M,Population,million,125.432,131.192,136.236,140.593,144.292,147.194,149.17,150.253,150.601,150.372,149.681,148.431,146.706,144.529,141.976,139.112,136.001,132.732,129.335,
OECD Env-Growth,SSP3,R32OAS-M,Population,million,125.432,131.382,136.933,142.151,146.979,151.024,154.327,157.096,159.606,162.074,164.543,166.859,169.158,171.552,174.11,176.901,179.881,182.945,186.102,
OECD Env-Growth,SSP4,R32OAS-M,Population,million,125.432,130.709,134.868,138.06,140.203,141.462,141.683,140.817,138.988,136.438,133.324,129.608,125.382,120.691,115.661,110.402,105.014,99.579,94.162,
OECD Env-Growth,SSP5,R32OAS-M,Population,million,125.432,130.878,135.258,138.819,141.444,143.343,144.345,144.333,143.339,141.577,139.185,136.145,132.528,128.354,123.686,118.608,113.041,107.074,100.854,
PIK GDP-32,SSP1,R32OAS-M,Population,million,125.611892999988,130.938994778067,135.129527528171,138.38874267628,140.693535917756,142.25805278677,142.902928769525,142.527480867761,141.192284374075,139.130156496339,136.489493919305,133.289007755003,129.588104042878,125.395862292918,120.770101759607,115.788891780566,110.36148814405,104.562733893601,98.5300445791733,
PIK GDP-32,SSP2,R32OAS-M,Population,million,125.611892999988,131.380950816047,136.437897325867,140.803214686855,144.510518228877,147.420456801004,149.404424439234,150.490743317118,150.842304759624,150.615807032095,149.926209403258,148.677260053661,146.952592771425,144.775271667467,142.219745229954,139.353583403137,136.238398199331,132.9653870436,129.564378080321,
